0.000032279309201332839133861962732652273189160041511058807373046875	0.521581742648504320669644584995694458484649658203125
0.0000574016309230101338012715317393741543128271587193012237548828125	0.53465269833523720865997574946959502995014190673828125
0.000102076138373042438266084797060528899237397126853466033935546875	0.54959809028276840336957320687361061573028564453125
0.00018151989512506540021090362113653782216715626418590545654296875	0.565517420042266127921948282164521515369415283203125
0.000322793092013328418443673939464133582077920436859130859375	0.58034137253958684166121884118183515965938568115234375
0.0005740163092301012702500795370497144176624715328216552734375	0.59146153079389673923316195214283652603626251220703125
0.00102076138373042462660633677984378664405085146427154541015625	0.5968928458681352910986106508062221109867095947265625
0.0018151989512506547068404483269432603265158832073211669921875	0.59619023816462213272160397536936216056346893310546875
0.0032279309201332837507558704004395622177980840206146240234375	0.59039836929749334171191321729565970599651336669921875
0.005740163092301013569862533358900691382586956024169921875	0.58126027027904669797209180615027435123920440673828125
0.01020761383730424930182945075785028166137635707855224609375	0.5705253128127605322106319363228976726531982421875
0.0181519895125065340579784134433793951757252216339111328125	0.55976454016327126250729406820028088986873626708984375
0.0322793092013328453138143459000275470316410064697265625	0.55054692270904415085652772177127189934253692626953125
0.057401630923010156515307045310692046768963336944580078125	0.54484784079272052803588621827657334506511688232421875
0.10207613837304242709880242045983322896063327789306640625	0.54559771666748291263360215452848933637142181396484375
0.1815198951250655279299195399289601482450962066650390625	0.556826726884388722993435294483788311481475830078125
0.32279309201332850864929469025810249149799346923828125	0.5810900709803992203461575627443380653858184814453125
0.5740163092301011626972240264876745641231536865234375	0.60859975423777001868330671641160733997821807861328125
