1.046846915239152248135461216460573297126757097430527210235595703125e-6	-0.000412262880950354918853373309417520431452430784702301025390625`90.15051499783198+3.2580969393281789244756316830963207638464498101978084054763940002885647118091583251953125`78.04830476587097*^-16*I
1.380013000251000277935112779681414707511066808365285396575927734375e-6	-0.000830896473775227621672012645603899727575480937957763671875`90.15051499783198+8.92945173657758618539461931787287004956763501219152434629222625517286360263824462890625`78.18179287621777*^-16*I
1.819211436876325534029038254180132838655481464229524135589599609375e-6	-0.00168859912305200352868050917010123157524503767490386962890625`90.150514997832-9.6979495252438166072602077749246435821064252720872210511426914081312133930623531341552734375`75.90966835785903*^-18*I
2.39818773552110043844319033079504066563458763994276523590087890625e-6	-0.0034812547931355720086388227940688011585734784603118896484375`90.15051499783198+2.773387852826080467465780287945991323195619776727227634438577297260053455829620361328125`77.05178979641175*^-16*I
3.161427142674021718783856915724328473515924997627735137939453125e-6	-0.007351176469384487939529027045182374422438442707061767578125`90.15051499783198-4.1496068619451390702230158576526598606529021816269331424109623185358941555023193359375`76.90216510261037*^-16*I
4.1675726342851555090008967840997655684986966662108898162841796875e-6	-0.0161320714176456624089350810891119181178510189056396484375`90.15051499783198+1.034666045786929729588806657568556748386256433449616187747466256041661836206912994384765625`75.95762505910074*^-16*I
5.4939307085696856034298142523741859122310415841639041900634765625e-6	-0.03756124613214671670302635675398050807416439056396484375`90.15051499783198+4.65635268807816673840753505625725673936895153935677793555214520893059670925140380859375`76.24382087367944*^-16*I
7.242411177733962195199497735575988599521224386990070343017578125e-6	-0.095706248548685091126486668144934810698032379150390625`90.15051499783198-9.746631422672290096178349414887046441255424346350455522269840002991259098052978515625`75.15842924770462*^-17*I
9.547357338444042087620584891016761730497819371521472930908203125e-6	-0.28536641560605480183454574216739274561405181884765625`90.15051499783198+1.441487020384236026924485184008634073542034245533904890379517382825724780559539794921875`74.8539228737997*^-16*I
0.000012585868146809827371190859679472850984893739223480224609375	-1.5367406312265450285536871888325549662113189697265625`90.15051499783198-1.47677396210941786718031964258856080998786927519807188335931869005435146391391754150390625`74.13322845015892*^-16*I
