t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.691770e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.252788e-01,3.338910e-01,5.582842e-02
2.000000e-02,6.371291e-01,1.721831e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.224269e-01,3.313508e-01,5.682042e-02
3.000000e-02,6.307896e-01,1.751229e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.197092e-01,3.289434e-01,5.779055e-02
4.000000e-02,6.245131e-01,1.779907e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.171231e-01,3.266647e-01,5.873692e-02
5.000000e-02,6.182991e-01,1.807813e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.146660e-01,3.245105e-01,5.965782e-02
6.000000e-02,6.121469e-01,1.834901e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.123347e-01,3.224765e-01,6.055173e-02
7.000000e-02,6.060560e-01,1.861130e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.101260e-01,3.205580e-01,6.141729e-02
8.000000e-02,6.000256e-01,1.886465e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.080365e-01,3.187505e-01,6.225335e-02
9.000000e-02,5.940553e-01,1.910876e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.060626e-01,3.170494e-01,6.305890e-02
1.000000e-01,5.881443e-01,1.934338e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.042008e-01,3.154502e-01,6.383314e-02
1.100000e-01,5.822922e-01,1.956831e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.024474e-01,3.139484e-01,6.457543e-02
1.200000e-01,5.764983e-01,1.978343e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.007986e-01,3.125393e-01,6.528530e-02
1.300000e-01,5.707620e-01,1.998862e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.992507e-01,3.112188e-01,6.596244e-02
1.400000e-01,5.650829e-01,2.018385e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.977999e-01,3.099824e-01,6.660669e-02
1.500000e-01,5.594602e-01,2.036910e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.964426e-01,3.088261e-01,6.721804e-02
1.600000e-01,5.538935e-01,2.054443e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.951749e-01,3.077459e-01,6.779662e-02
1.700000e-01,5.483821e-01,2.070990e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.939933e-01,3.067379e-01,6.834268e-02
1.800000e-01,5.429256e-01,2.086563e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.928942e-01,3.057984e-01,6.885659e-02
1.900000e-01,5.375234e-01,2.101177e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.918739e-01,3.049238e-01,6.933883e-02
2.000000e-01,5.321750e-01,2.114847e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.909290e-01,3.041108e-01,6.978996e-02
2.100000e-01,5.268798e-01,2.127595e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.900561e-01,3.033560e-01,7.021065e-02
2.200000e-01,5.216372e-01,2.139443e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.892518e-01,3.026563e-01,7.060162e-02
2.300000e-01,5.164468e-01,2.150415e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.885130e-01,3.020089e-01,7.096369e-02
2.400000e-01,5.113081e-01,2.160536e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.878364e-01,3.014108e-01,7.129769e-02
2.500000e-01,5.062205e-01,2.169834e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.872190e-01,3.008594e-01,7.160454e-02
2.600000e-01,5.011835e-01,2.178338e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.866579e-01,3.003522e-01,7.188517e-02
2.700000e-01,4.961967e-01,2.186077e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.861500e-01,2.998867e-01,7.214055e-02
2.800000e-01,4.912594e-01,2.193081e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.856927e-01,2.994606e-01,7.237168e-02
2.900000e-01,4.863713e-01,2.199381e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.852833e-01,2.990718e-01,7.257957e-02
3.000000e-01,4.815318e-01,2.205007e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.849191e-01,2.987183e-01,7.276523e-02
3.100000e-01,4.767405e-01,2.209991e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.845976e-01,2.983979e-01,7.292969e-02
3.200000e-01,4.719969e-01,2.214362e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.843166e-01,2.981090e-01,7.307396e-02
3.300000e-01,4.673004e-01,2.218153e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.840735e-01,2.978496e-01,7.319906e-02
3.400000e-01,4.626507e-01,2.221393e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.838663e-01,2.976183e-01,7.330599e-02
3.500000e-01,4.580473e-01,2.224113e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.836927e-01,2.974132e-01,7.339572e-02
3.600000e-01,4.534896e-01,2.226341e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.835507e-01,2.972330e-01,7.346924e-02
3.700000e-01,4.489773e-01,2.228106e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.834384e-01,2.970762e-01,7.352749e-02
3.800000e-01,4.445099e-01,2.229436e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.833538e-01,2.969413e-01,7.357138e-02
3.900000e-01,4.400870e-01,2.230358e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.832952e-01,2.968272e-01,7.360183e-02
4.000000e-01,4.357080e-01,2.230899e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.832608e-01,2.967325e-01,7.361968e-02
4.100000e-01,4.313727e-01,2.231085e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.832491e-01,2.966561e-01,7.362580e-02
4.200000e-01,4.270804e-01,2.230939e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.832583e-01,2.965968e-01,7.362098e-02
