t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.776066e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.174658e-01,3.274685e-01,5.861018e-02
2.000000e-02,6.371291e-01,1.901782e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.067935e-01,3.188644e-01,6.275882e-02
3.000000e-02,6.307896e-01,2.039121e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.962819e-01,3.108628e-01,6.729098e-02
4.000000e-02,6.245131e-01,2.188822e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.859706e-01,3.035885e-01,7.223111e-02
5.000000e-02,6.182991e-01,2.351403e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.759072e-01,2.971800e-01,7.759629e-02
6.000000e-02,6.121469e-01,2.527032e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.661467e-01,2.917831e-01,8.339206e-02
7.000000e-02,6.060560e-01,2.715401e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.567494e-01,2.875389e-01,8.960824e-02
8.000000e-02,6.000256e-01,2.915619e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.477771e-01,2.845677e-01,9.621542e-02
9.000000e-02,5.940553e-01,3.126166e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.392878e-01,2.829514e-01,1.031635e-01
1.000000e-01,5.881443e-01,3.344944e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.313301e-01,2.827172e-01,1.103832e-01
1.100000e-01,5.822922e-01,3.569420e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.239379e-01,2.838312e-01,1.177909e-01
1.200000e-01,5.764983e-01,3.796847e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.171276e-01,2.861990e-01,1.252959e-01
1.300000e-01,5.707620e-01,4.024512e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.108968e-01,2.896785e-01,1.328089e-01
1.400000e-01,5.650829e-01,4.249945e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.052272e-01,2.940972e-01,1.402482e-01
1.500000e-01,5.594602e-01,4.471063e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.000880e-01,2.992723e-01,1.475451e-01
1.600000e-01,5.538935e-01,4.686232e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.954405e-01,3.050257e-01,1.546457e-01
1.700000e-01,5.483821e-01,4.894262e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.912418e-01,3.111954e-01,1.615107e-01
1.800000e-01,5.429256e-01,5.094363e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.874483e-01,3.176412e-01,1.681140e-01
1.900000e-01,5.375234e-01,5.286074e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.840178e-01,3.242459e-01,1.744404e-01
2.000000e-01,5.321750e-01,5.469196e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.809109e-01,3.309145e-01,1.804835e-01
2.100000e-01,5.268798e-01,5.643725e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.780917e-01,3.375722e-01,1.862429e-01
2.200000e-01,5.216372e-01,5.809795e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.755279e-01,3.441610e-01,1.917232e-01
2.300000e-01,5.164468e-01,5.967635e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.731910e-01,3.506371e-01,1.969320e-01
2.400000e-01,5.113081e-01,6.117539e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.710559e-01,3.569679e-01,2.018788e-01
2.500000e-01,5.062205e-01,6.259836e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.691006e-01,3.631301e-01,2.065746e-01
2.600000e-01,5.011835e-01,6.394873e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.673056e-01,3.691073e-01,2.110308e-01
2.700000e-01,4.961967e-01,6.523006e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.656543e-01,3.748888e-01,2.152592e-01
2.800000e-01,4.912594e-01,6.644588e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.641317e-01,3.804683e-01,2.192714e-01
2.900000e-01,4.863713e-01,6.759961e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.627250e-01,3.858392e-01,2.230787e-01
3.000000e-01,4.815318e-01,6.869458e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.614229e-01,3.910015e-01,2.266921e-01
3.100000e-01,4.767405e-01,6.973396e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.602154e-01,3.959590e-01,2.301221e-01
3.200000e-01,4.719969e-01,7.072076e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.590937e-01,4.007146e-01,2.333785e-01
3.300000e-01,4.673004e-01,7.165784e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.580501e-01,4.052631e-01,2.364709e-01
3.400000e-01,4.626507e-01,7.254789e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.570776e-01,4.096175e-01,2.394080e-01
3.500000e-01,4.580473e-01,7.339346e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.561701e-01,4.137820e-01,2.421984e-01
3.600000e-01,4.534896e-01,7.419692e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.553222e-01,4.177531e-01,2.448498e-01
3.700000e-01,4.489773e-01,7.496052e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.545291e-01,4.215479e-01,2.473697e-01
3.800000e-01,4.445099e-01,7.568637e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.537863e-01,4.251604e-01,2.497650e-01
3.900000e-01,4.400870e-01,7.637644e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.530900e-01,4.286055e-01,2.520422e-01
4.000000e-01,4.357080e-01,7.703259e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.524366e-01,4.318812e-01,2.542075e-01
4.100000e-01,4.313727e-01,7.765655e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.518230e-01,4.349995e-01,2.562666e-01
4.200000e-01,4.270804e-01,7.824999e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.512462e-01,4.379584e-01,2.582250e-01
4.300000e-01,4.228309e-01,7.881442e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.507036e-01,4.407731e-01,2.600876e-01
4.400000e-01,4.186237e-01,7.935130e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.501929e-01,4.434346e-01,2.618593e-01
4.500000e-01,4.144583e-01,7.986199e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.497119e-01,4.459639e-01,2.635446e-01
4.600000e-01,4.103344e-01,8.034778e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.492587e-01,4.483517e-01,2.651477e-01
4.700000e-01,4.062515e-01,8.080987e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.488313e-01,4.506110e-01,2.666726e-01
4.800000e-01,4.022092e-01,8.124942e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.484282e-01,4.527504e-01,2.681231e-01
4.900000e-01,3.982072e-01,8.166749e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.480478e-01,4.547573e-01,2.695027e-01
5.000000e-01,3.942449e-01,8.206511e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.476887e-01,4.566528e-01,2.708149e-01
5.100000e-01,3.903221e-01,8.244323e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.473496e-01,4.584412e-01,2.720627e-01
5.200000e-01,3.864384e-01,8.280277e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.470294e-01,4.601090e-01,2.732492e-01
5.300000e-01,3.825932e-01,8.314460e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.467268e-01,4.616762e-01,2.743772e-01
5.400000e-01,3.787864e-01,8.346953e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.464409e-01,4.631469e-01,2.754495e-01
5.500000e-01,3.750174e-01,8.377833e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.461708e-01,4.645179e-01,2.764685e-01
5.600000e-01,3.712859e-01,8.407174e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.459155e-01,4.657893e-01,2.774367e-01
5.700000e-01,3.675915e-01,8.435046e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.456742e-01,4.669738e-01,2.783565e-01
5.800000e-01,3.639339e-01,8.461515e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.454462e-01,4.680747e-01,2.792300e-01
5.900000e-01,3.603127e-01,8.486644e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.452307e-01,4.690937e-01,2.800593e-01
6.000000e-01,3.567276e-01,8.510494e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.450271e-01,4.700213e-01,2.808463e-01
6.100000e-01,3.531781e-01,8.533121e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.448347e-01,4.708738e-01,2.815930e-01
6.200000e-01,3.496639e-01,8.554580e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.446529e-01,4.716540e-01,2.823011e-01
6.300000e-01,3.461847e-01,8.574922e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.444812e-01,4.723647e-01,2.829724e-01
6.400000e-01,3.427401e-01,8.594198e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.443191e-01,4.730084e-01,2.836085e-01
6.500000e-01,3.393298e-01,8.612453e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.441661e-01,4.735794e-01,2.842109e-01
6.600000e-01,3.359534e-01,8.629734e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.440217e-01,4.740831e-01,2.847812e-01
6.700000e-01,3.326106e-01,8.646084e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.438854e-01,4.745270e-01,2.853208e-01
6.800000e-01,3.293010e-01,8.661543e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.437570e-01,4.749134e-01,2.858309e-01
6.900000e-01,3.260244e-01,8.676151e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.436359e-01,4.752444e-01,2.863130e-01
7.000000e-01,3.227804e-01,8.689945e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.435218e-01,4.755224e-01,2.867682e-01
7.100000e-01,3.195687e-01,8.702961e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.434145e-01,4.757493e-01,2.871977e-01
7.200000e-01,3.163890e-01,8.715234e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.433135e-01,4.759272e-01,2.876027e-01
7.300000e-01,3.132408e-01,8.726796e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.432185e-01,4.760488e-01,2.879843e-01
7.400000e-01,3.101240e-01,8.737680e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.431293e-01,4.761239e-01,2.883434e-01
7.500000e-01,3.070383e-01,8.747915e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.430455e-01,4.761557e-01,2.886812e-01
7.600000e-01,3.039832e-01,8.757530e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.429670e-01,4.761461e-01,2.889985e-01
7.700000e-01,3.009585e-01,8.766553e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.428934e-01,4.760969e-01,2.892963e-01
7.800000e-01,2.979639e-01,8.775011e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.428245e-01,4.760097e-01,2.895754e-01
7.900000e-01,2.949991e-01,8.782929e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.427601e-01,4.758862e-01,2.898367e-01
8.000000e-01,2.920638e-01,8.790331e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.427000e-01,4.757282e-01,2.900809e-01
8.100000e-01,2.891577e-01,8.797242e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.426439e-01,4.755372e-01,2.903090e-01
