t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.742574e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.205021e-01,3.299132e-01,5.750493e-02
2.000000e-02,6.371291e-01,1.827990e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.129245e-01,3.235837e-01,6.032368e-02
3.000000e-02,6.307896e-01,1.917385e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.055427e-01,3.176008e-01,6.327369e-02
4.000000e-02,6.245131e-01,2.010737e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.983657e-01,3.119859e-01,6.635433e-02
5.000000e-02,6.182991e-01,2.107977e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.914027e-01,3.067601e-01,6.956326e-02
6.000000e-02,6.121469e-01,2.208976e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.846630e-01,3.019437e-01,7.289622e-02
7.000000e-02,6.060560e-01,2.313540e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.781557e-01,2.975545e-01,7.634683e-02
8.000000e-02,6.000256e-01,2.421408e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.718896e-01,2.936075e-01,7.990646e-02
9.000000e-02,5.940553e-01,2.532250e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.658724e-01,2.901134e-01,8.356424e-02
1.000000e-01,5.881443e-01,2.645671e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.601109e-01,2.870785e-01,8.730713e-02
1.100000e-01,5.822922e-01,2.761215e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.546105e-01,2.845033e-01,9.112010e-02
