t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.686977e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.257406e-01,3.342815e-01,5.567025e-02
2.000000e-02,6.371291e-01,1.712153e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.233369e-01,3.321156e-01,5.650104e-02
3.000000e-02,6.307896e-01,1.736589e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.210540e-01,3.300665e-01,5.730743e-02
4.000000e-02,6.245131e-01,1.760244e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.188894e-01,3.281305e-01,5.808804e-02
5.000000e-02,6.182991e-01,1.783082e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.168406e-01,3.263040e-01,5.884171e-02
6.000000e-02,6.121469e-01,1.805074e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.149046e-01,3.245828e-01,5.956746e-02
7.000000e-02,6.060560e-01,1.826196e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.130782e-01,3.229631e-01,6.026448e-02
8.000000e-02,6.000256e-01,1.846429e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.113582e-01,3.214406e-01,6.093215e-02
9.000000e-02,5.940553e-01,1.865757e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.097412e-01,3.200115e-01,6.157000e-02
1.000000e-01,5.881443e-01,1.884174e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.082237e-01,3.186717e-01,6.217773e-02
1.100000e-01,5.822922e-01,1.901672e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.068024e-01,3.174172e-01,6.275518e-02
1.200000e-01,5.764983e-01,1.918253e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.054736e-01,3.162442e-01,6.330234e-02
1.300000e-01,5.707620e-01,1.933919e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.042338e-01,3.151488e-01,6.381932e-02
1.400000e-01,5.650829e-01,1.948678e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.030795e-01,3.141275e-01,6.430636e-02
1.500000e-01,5.594602e-01,1.962540e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.020072e-01,3.131766e-01,6.476380e-02
1.600000e-01,5.538935e-01,1.975518e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.010135e-01,3.122927e-01,6.519210e-02
1.700000e-01,5.483821e-01,1.987630e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.000950e-01,3.114724e-01,6.559179e-02
1.800000e-01,5.429256e-01,1.998894e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.992483e-01,3.107127e-01,6.596349e-02
1.900000e-01,5.375234e-01,2.009330e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.984701e-01,3.100102e-01,6.630789e-02
2.000000e-01,5.321750e-01,2.018962e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.977573e-01,3.093622e-01,6.662575e-02
2.100000e-01,5.268798e-01,2.027814e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.971067e-01,3.087658e-01,6.691787e-02
2.200000e-01,5.216372e-01,2.035912e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.965153e-01,3.082183e-01,6.718508e-02
2.300000e-01,5.164468e-01,2.043282e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.959800e-01,3.077171e-01,6.742829e-02
