t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.781985e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.169381e-01,3.270593e-01,5.880551e-02
2.000000e-02,6.371291e-01,1.915231e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.057144e-01,3.180816e-01,6.320263e-02
3.000000e-02,6.307896e-01,2.061997e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.946337e-01,3.097696e-01,6.804591e-02
4.000000e-02,6.245131e-01,2.223295e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.837449e-01,3.022837e-01,7.336872e-02
5.000000e-02,6.182991e-01,2.399846e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.731082e-01,2.958056e-01,7.919493e-02
6.000000e-02,6.121469e-01,2.591900e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.627952e-01,2.905278e-01,8.553271e-02
7.000000e-02,6.060560e-01,2.799033e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.528847e-01,2.866354e-01,9.236809e-02
8.000000e-02,6.000256e-01,3.019997e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.434576e-01,2.842804e-01,9.965988e-02
9.000000e-02,5.940553e-01,3.252674e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.345883e-01,2.835552e-01,1.073382e-01
1.000000e-01,5.881443e-01,3.494191e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.263358e-01,2.844702e-01,1.153083e-01
1.100000e-01,5.822922e-01,3.741183e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.187369e-01,2.869478e-01,1.234590e-01
1.200000e-01,5.764983e-01,3.990154e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.118028e-01,2.908324e-01,1.316751e-01
1.300000e-01,5.707620e-01,4.237828e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.055204e-01,2.959155e-01,1.398483e-01
1.400000e-01,5.650829e-01,4.481399e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.998572e-01,3.019638e-01,1.478862e-01
1.500000e-01,5.594602e-01,4.718665e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.947677e-01,3.087465e-01,1.557159e-01
1.600000e-01,5.538935e-01,4.948037e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.901998e-01,3.160528e-01,1.632852e-01
1.700000e-01,5.483821e-01,5.168480e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.860995e-01,3.237017e-01,1.705598e-01
1.800000e-01,5.429256e-01,5.379408e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.824145e-01,3.315444e-01,1.775205e-01
1.900000e-01,5.375234e-01,5.580585e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.790963e-01,3.394628e-01,1.841593e-01
2.000000e-01,5.321750e-01,5.772028e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.761012e-01,3.473657e-01,1.904769e-01
2.100000e-01,5.268798e-01,5.953926e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.733903e-01,3.551846e-01,1.964796e-01
2.200000e-01,5.216372e-01,6.126585e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.709296e-01,3.628686e-01,2.021773e-01
2.300000e-01,5.164468e-01,6.290380e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.686895e-01,3.703815e-01,2.075825e-01
2.400000e-01,5.113081e-01,6.445724e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.666444e-01,3.776977e-01,2.127089e-01
2.500000e-01,5.062205e-01,6.593046e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.647720e-01,3.848002e-01,2.175705e-01
2.600000e-01,5.011835e-01,6.732776e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.630532e-01,3.916787e-01,2.221816e-01
2.700000e-01,4.961967e-01,6.865337e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.614714e-01,3.983273e-01,2.265561e-01
2.800000e-01,4.912594e-01,6.991135e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.600120e-01,4.047441e-01,2.307074e-01
2.900000e-01,4.863713e-01,7.110557e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.586627e-01,4.109297e-01,2.346484e-01
3.000000e-01,4.815318e-01,7.223972e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.574122e-01,4.168869e-01,2.383911e-01
3.100000e-01,4.767405e-01,7.331725e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.562512e-01,4.226175e-01,2.419469e-01
3.200000e-01,4.719969e-01,7.434142e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.551712e-01,4.281263e-01,2.453267e-01
3.300000e-01,4.673004e-01,7.531528e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.541647e-01,4.334213e-01,2.485404e-01
3.400000e-01,4.626507e-01,7.624167e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.532252e-01,4.385089e-01,2.515975e-01
