t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.782046e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.169327e-01,3.270554e-01,5.880750e-02
2.000000e-02,6.371291e-01,1.915371e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.057032e-01,3.180740e-01,6.320726e-02
3.000000e-02,6.307896e-01,2.062241e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.946163e-01,3.097590e-01,6.805394e-02
4.000000e-02,6.245131e-01,2.223669e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.837210e-01,3.022714e-01,7.338107e-02
5.000000e-02,6.182991e-01,2.400382e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.730777e-01,2.957933e-01,7.921262e-02
6.000000e-02,6.121469e-01,2.592631e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.627581e-01,2.905180e-01,8.555683e-02
7.000000e-02,6.060560e-01,2.799991e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.528414e-01,2.866313e-01,9.239972e-02
8.000000e-02,6.000256e-01,3.021211e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.434086e-01,2.842857e-01,9.969997e-02
9.000000e-02,5.940553e-01,3.254166e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.345345e-01,2.835737e-01,1.073875e-01
1.000000e-01,5.881443e-01,3.495971e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.262781e-01,2.845057e-01,1.153670e-01
