t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.769057e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.180941e-01,3.279658e-01,5.837887e-02
2.000000e-02,6.371291e-01,1.886058e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.080697e-01,3.198188e-01,6.223990e-02
3.000000e-02,6.307896e-01,2.012711e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.982194e-01,3.122080e-01,6.641946e-02
4.000000e-02,6.245131e-01,2.149514e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.885735e-01,3.052253e-01,7.093395e-02
5.000000e-02,6.182991e-01,2.296798e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.791677e-01,2.989711e-01,7.579433e-02
6.000000e-02,6.121469e-01,2.454652e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.700421e-01,2.935499e-01,8.100353e-02
7.000000e-02,6.060560e-01,2.622846e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.612403e-01,2.890627e-01,8.655392e-02
8.000000e-02,6.000256e-01,2.800764e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.528065e-01,2.855988e-01,9.242521e-02
9.000000e-02,5.940553e-01,2.987370e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.447834e-01,2.832237e-01,9.858323e-02
1.000000e-01,5.881443e-01,3.181225e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.372080e-01,2.819711e-01,1.049804e-01
1.100000e-01,5.822922e-01,3.380549e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.301086e-01,2.818337e-01,1.115581e-01
1.200000e-01,5.764983e-01,3.583343e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.235025e-01,2.827643e-01,1.182503e-01
1.300000e-01,5.707620e-01,3.787536e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.173943e-01,2.846785e-01,1.249887e-01
1.400000e-01,5.650829e-01,3.991131e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.117769e-01,2.874628e-01,1.317073e-01
1.500000e-01,5.594602e-01,4.192324e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.066327e-01,2.909861e-01,1.383467e-01
1.600000e-01,5.538935e-01,4.389586e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.019365e-01,2.951136e-01,1.448563e-01
1.700000e-01,5.483821e-01,4.581694e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.976576e-01,2.997129e-01,1.511959e-01
1.800000e-01,5.429256e-01,4.767734e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.937628e-01,3.046626e-01,1.573352e-01
1.900000e-01,5.375234e-01,4.947068e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.902184e-01,3.098549e-01,1.632533e-01
2.000000e-01,5.321750e-01,5.119300e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.869912e-01,3.151981e-01,1.689369e-01
2.100000e-01,5.268798e-01,5.284227e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.840500e-01,3.206153e-01,1.743795e-01
2.200000e-01,5.216372e-01,5.441796e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.813658e-01,3.260429e-01,1.795793e-01
2.300000e-01,5.164468e-01,5.592071e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.789123e-01,3.314329e-01,1.845384e-01
2.400000e-01,5.113081e-01,5.735198e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.766657e-01,3.367465e-01,1.892615e-01
2.500000e-01,5.062205e-01,5.871378e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.746049e-01,3.419542e-01,1.937555e-01
2.600000e-01,5.011835e-01,6.000855e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.727110e-01,3.470336e-01,1.980282e-01
2.700000e-01,4.961967e-01,6.123891e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.709672e-01,3.519630e-01,2.020884e-01
2.800000e-01,4.912594e-01,6.240764e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.693588e-01,3.567355e-01,2.059452e-01
2.900000e-01,4.863713e-01,6.351753e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.678726e-01,3.613438e-01,2.096078e-01
3.000000e-01,4.815318e-01,6.457139e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.664970e-01,3.657797e-01,2.130856e-01
3.100000e-01,4.767405e-01,6.557193e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.652219e-01,3.700395e-01,2.163874e-01
3.200000e-01,4.719969e-01,6.652182e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.640380e-01,3.741281e-01,2.195220e-01
3.300000e-01,4.673004e-01,6.742361e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.629373e-01,3.780390e-01,2.224979e-01
3.400000e-01,4.626507e-01,6.827973e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.619126e-01,3.817779e-01,2.253231e-01
3.500000e-01,4.580473e-01,6.909252e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.609574e-01,3.853487e-01,2.280053e-01
3.600000e-01,4.534896e-01,6.986419e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.600660e-01,3.887482e-01,2.305518e-01
3.700000e-01,4.489773e-01,7.059683e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.592333e-01,3.919896e-01,2.329695e-01
3.800000e-01,4.445099e-01,7.129242e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.584546e-01,3.950649e-01,2.352650e-01
3.900000e-01,4.400870e-01,7.195284e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.577257e-01,3.979909e-01,2.374444e-01
4.000000e-01,4.357080e-01,7.257986e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.570429e-01,4.007604e-01,2.395135e-01
