t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.240370e-01,3.240370e-01,0.000000e+00
1.000000e-02,6.435324e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.117534e-01,3.117534e-01,0.000000e+00
2.000000e-02,6.371291e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.993368e-01,2.993368e-01,0.000000e+00
3.000000e-02,6.307896e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.867616e-01,2.867616e-01,0.000000e+00
4.000000e-02,6.245131e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.739971e-01,2.739971e-01,0.000000e+00
5.000000e-02,6.182991e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.610067e-01,2.610067e-01,0.000000e+00
6.000000e-02,6.121469e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.477457e-01,2.477457e-01,0.000000e+00
7.000000e-02,6.060560e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.341589e-01,2.341589e-01,0.000000e+00
8.000000e-02,6.000256e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.201763e-01,2.201763e-01,0.000000e+00
9.000000e-02,5.940553e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.057073e-01,2.057073e-01,0.000000e+00
1.000000e-01,5.881443e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.906305e-01,1.906305e-01,0.000000e+00
1.100000e-01,5.822922e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.747777e-01,1.747777e-01,0.000000e+00
1.200000e-01,5.764983e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.579033e-01,1.579033e-01,0.000000e+00
1.300000e-01,5.707620e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.396245e-01,1.396245e-01,0.000000e+00
1.400000e-01,5.650829e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.192826e-01,1.192826e-01,0.000000e+00
1.500000e-01,5.594602e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,9.555111e-02,9.555111e-02,0.000000e+00
1.600000e-01,5.538935e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.478192e-02,6.478192e-02,0.000000e+00
1.700000e-01,5.483821e-01,6.603961e-03,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.609635e-06,3.390796e-02,2.179307e-02
1.800000e-01,5.429256e-01,1.976010e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.018983e-01,6.520834e-02
1.900000e-01,5.375234e-01,2.684322e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.972638e-06,1.389921e-01,8.858264e-02
2.000000e-01,5.321750e-01,3.217051e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.672278e-01,1.061627e-01
2.100000e-01,5.268798e-01,3.653160e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.906018e-01,1.205543e-01
2.200000e-01,5.216372e-01,4.025257e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.499713e-06,2.107587e-01,1.328335e-01
2.300000e-01,5.164468e-01,4.350714e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.884426e-06,2.285628e-01,1.435736e-01
2.400000e-01,5.113081e-01,4.640142e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.445481e-01,1.531247e-01
2.500000e-01,5.062205e-01,4.900616e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.590640e-01,1.617203e-01
2.600000e-01,5.011835e-01,5.137149e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,4.449609e-06,2.723528e-01,1.695259e-01
2.700000e-01,4.961967e-01,5.353455e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.846024e-01,1.766640e-01
2.800000e-01,4.912594e-01,5.552384e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,5.920176e-06,2.959525e-01,1.832287e-01
2.900000e-01,4.863713e-01,5.736179e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.065127e-01,1.892939e-01
3.000000e-01,4.815318e-01,5.906648e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.111978e-06,3.163717e-01,1.949194e-01
3.100000e-01,4.767405e-01,6.065277e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.256022e-01,2.001541e-01
3.200000e-01,4.719969e-01,6.213300e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,4.081592e-06,3.342650e-01,2.050389e-01
3.300000e-01,4.673004e-01,6.351763e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.346837e-06,3.424117e-01,2.096082e-01
3.400000e-01,4.626507e-01,6.481556e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.278326e-06,3.500869e-01,2.138913e-01
3.500000e-01,4.580473e-01,6.603448e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.573213e-01,2.179138e-01
3.600000e-01,4.534896e-01,6.718107e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,7.045466e-06,3.641545e-01,2.216975e-01
3.700000e-01,4.489773e-01,6.826118e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.706169e-01,2.252619e-01
3.800000e-01,4.445099e-01,6.928000e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,5.084278e-06,3.767359e-01,2.286240e-01
3.900000e-01,4.400870e-01,7.024210e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.115500e-06,3.825199e-01,2.317989e-01
4.000000e-01,4.357080e-01,7.115158e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.880048e-01,2.348002e-01
4.100000e-01,4.313727e-01,7.201212e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,8.929415e-06,3.932076e-01,2.376400e-01
4.200000e-01,4.270804e-01,7.282702e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,3.981322e-01,2.403292e-01
4.300000e-01,4.228309e-01,7.359928e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.028119e-01,2.428776e-01
4.400000e-01,4.186237e-01,7.433164e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.320354e-06,4.072427e-01,2.452944e-01
4.500000e-01,4.144583e-01,7.502654e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.114528e-01,2.475876e-01
4.600000e-01,4.103344e-01,7.568629e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,7.847292e-06,4.154409e-01,2.497648e-01
4.700000e-01,4.062515e-01,7.631294e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.192300e-01,2.518327e-01
4.800000e-01,4.022092e-01,7.690843e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.228159e-01,2.537978e-01
4.900000e-01,3.982072e-01,7.747450e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.262266e-01,2.556658e-01
5.000000e-01,3.942449e-01,7.801279e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.294450e-01,2.574422e-01
5.100000e-01,3.903221e-01,7.852481e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.915070e-06,4.325044e-01,2.591319e-01
5.200000e-01,3.864384e-01,7.901196e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,5.963691e-06,4.353965e-01,2.607395e-01
5.300000e-01,3.825932e-01,7.947555e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,4.381314e-01,2.622693e-01
5.400000e-01,3.787864e-01,7.991679e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.413369e-06,4.407268e-01,2.637254e-01
