t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.778480e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.172503e-01,3.272997e-01,5.868984e-02
2.000000e-02,6.371291e-01,1.907241e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.063541e-01,3.185414e-01,6.293895e-02
3.000000e-02,6.307896e-01,2.048361e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.956128e-01,3.104104e-01,6.759592e-02
4.000000e-02,6.245131e-01,2.202681e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.850695e-01,3.030449e-01,7.268848e-02
5.000000e-02,6.182991e-01,2.370793e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.747766e-01,2.965993e-01,7.823615e-02
6.000000e-02,6.121469e-01,2.552892e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.647953e-01,2.912366e-01,8.424544e-02
7.000000e-02,6.060560e-01,2.748629e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.551928e-01,2.871140e-01,9.070475e-02
8.000000e-02,6.000256e-01,2.956982e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.460380e-01,2.843638e-01,9.758040e-02
9.000000e-02,5.940553e-01,3.176214e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.373950e-01,2.830722e-01,1.048151e-01
1.000000e-01,5.881443e-01,3.403940e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.293166e-01,2.832613e-01,1.123300e-01
1.100000e-01,5.822922e-01,3.637315e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.218381e-01,2.848817e-01,1.200314e-01
1.200000e-01,5.764983e-01,3.873302e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.149739e-01,2.878172e-01,1.278190e-01
1.300000e-01,5.707620e-01,4.108962e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.087183e-01,2.919007e-01,1.355957e-01
1.400000e-01,5.650829e-01,4.341679e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.030475e-01,2.969368e-01,1.432754e-01
1.500000e-01,5.594602e-01,4.569308e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.979253e-01,3.027232e-01,1.507872e-01
1.600000e-01,5.538935e-01,4.790217e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.933076e-01,3.090683e-01,1.580772e-01
1.700000e-01,5.483821e-01,5.003267e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.891471e-01,3.158017e-01,1.651078e-01
1.800000e-01,5.429256e-01,5.207738e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.853967e-01,3.227787e-01,1.718553e-01
1.900000e-01,5.375234e-01,5.403254e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.820115e-01,3.298811e-01,1.783074e-01
2.000000e-01,5.321750e-01,5.589700e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.789502e-01,3.370149e-01,1.844601e-01
2.100000e-01,5.268798e-01,5.767146e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.761757e-01,3.441073e-01,1.903158e-01
2.200000e-01,5.216372e-01,5.935796e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.736549e-01,3.511029e-01,1.958813e-01
2.300000e-01,5.164468e-01,6.095937e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.713587e-01,3.579605e-01,2.011659e-01
2.400000e-01,5.113081e-01,6.247913e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.692618e-01,3.646506e-01,2.061811e-01
2.500000e-01,5.062205e-01,6.392094e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.673420e-01,3.711520e-01,2.109391e-01
2.600000e-01,5.011835e-01,6.528863e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.655800e-01,3.774508e-01,2.154525e-01
2.700000e-01,4.961967e-01,6.658601e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.639589e-01,3.835383e-01,2.197338e-01
2.800000e-01,4.912594e-01,6.781686e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.624642e-01,3.894100e-01,2.237956e-01
2.900000e-01,4.863713e-01,6.898479e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.610831e-01,3.950595e-01,2.276498e-01
3.000000e-01,4.815318e-01,7.009327e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.598043e-01,4.004914e-01,2.313078e-01
3.100000e-01,4.767405e-01,7.114560e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.586180e-01,4.057085e-01,2.347805e-01
3.200000e-01,4.719969e-01,7.214490e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.575156e-01,4.107148e-01,2.380782e-01
3.300000e-01,4.673004e-01,7.309412e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.564895e-01,4.155073e-01,2.412106e-01
3.400000e-01,4.626507e-01,7.399601e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.555329e-01,4.200977e-01,2.441868e-01
3.500000e-01,4.580473e-01,7.485317e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.546398e-01,4.244931e-01,2.470155e-01
3.600000e-01,4.534896e-01,7.566804e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.538049e-01,4.286887e-01,2.497045e-01
