t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.763515e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.185935e-01,3.283651e-01,5.819600e-02
2.000000e-02,6.371291e-01,1.873739e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.090808e-01,3.205875e-01,6.183338e-02
3.000000e-02,6.307896e-01,1.992210e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.997498e-01,3.132990e-01,6.574294e-02
4.000000e-02,6.245131e-01,2.119271e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.906252e-01,3.065710e-01,6.993595e-02
5.000000e-02,6.182991e-01,2.255133e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.817348e-01,3.004798e-01,7.441937e-02
6.000000e-02,6.121469e-01,2.399823e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.731095e-01,2.951041e-01,7.919417e-02
7.000000e-02,6.060560e-01,2.553140e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.647824e-01,2.905199e-01,8.425363e-02
8.000000e-02,6.000256e-01,2.714607e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.567870e-01,2.867947e-01,8.958203e-02
9.000000e-02,5.940553e-01,2.883448e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.491555e-01,2.839807e-01,9.515377e-02
1.000000e-01,5.881443e-01,3.058593e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.419166e-01,2.821079e-01,1.009336e-01
1.100000e-01,5.822922e-01,3.238714e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.350933e-01,2.811801e-01,1.068776e-01
1.200000e-01,5.764983e-01,3.422296e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.287008e-01,2.811715e-01,1.129358e-01
1.300000e-01,5.707620e-01,3.607722e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.227460e-01,2.820278e-01,1.190548e-01
1.400000e-01,5.650829e-01,3.793382e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.172267e-01,2.836728e-01,1.251816e-01
1.500000e-01,5.594602e-01,3.977757e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.121326e-01,2.860119e-01,1.312660e-01
1.600000e-01,5.538935e-01,4.159493e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.074466e-01,2.889404e-01,1.372633e-01
1.700000e-01,5.483821e-01,4.337443e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.031466e-01,2.923542e-01,1.431356e-01
1.800000e-01,5.429256e-01,4.510689e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.992072e-01,2.961510e-01,1.488528e-01
1.900000e-01,5.375234e-01,4.678533e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.956013e-01,3.002362e-01,1.543916e-01
2.000000e-01,5.321750e-01,4.840479e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.923013e-01,3.045241e-01,1.597358e-01
2.100000e-01,5.268798e-01,4.996209e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.892807e-01,3.089439e-01,1.648749e-01
2.200000e-01,5.216372e-01,5.145548e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.865137e-01,3.134341e-01,1.698031e-01
2.300000e-01,5.164468e-01,5.288443e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.839766e-01,3.179439e-01,1.745186e-01
2.400000e-01,5.113081e-01,5.424926e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.816476e-01,3.224274e-01,1.790226e-01
2.500000e-01,5.062205e-01,5.555102e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.795066e-01,3.268555e-01,1.833184e-01
2.600000e-01,5.011835e-01,5.679122e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.775358e-01,3.312024e-01,1.874110e-01
2.700000e-01,4.961967e-01,5.797173e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.757189e-01,3.354440e-01,1.913067e-01
2.800000e-01,4.912594e-01,5.909463e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.740414e-01,3.395659e-01,1.950123e-01
2.900000e-01,4.863713e-01,6.016217e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.724903e-01,3.435603e-01,1.985352e-01
