t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.240370e-01,3.240370e-01,0.000000e+00
1.000000e-02,6.435324e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.135969e-01,3.135969e-01,0.000000e+00
2.000000e-02,6.371291e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.031707e-01,3.031707e-01,0.000000e+00
3.000000e-02,6.307896e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.927513e-01,2.927513e-01,0.000000e+00
4.000000e-02,6.245131e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.823305e-01,2.823305e-01,0.000000e+00
5.000000e-02,6.182991e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.718992e-01,2.718992e-01,0.000000e+00
6.000000e-02,6.121469e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.614471e-01,2.614471e-01,0.000000e+00
7.000000e-02,6.060560e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.509620e-01,2.509620e-01,0.000000e+00
8.000000e-02,6.000256e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.404300e-01,2.404300e-01,0.000000e+00
9.000000e-02,5.940553e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.298348e-01,2.298348e-01,0.000000e+00
1.000000e-01,5.881443e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.191568e-01,2.191568e-01,0.000000e+00
1.100000e-01,5.822922e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.083728e-01,2.083728e-01,0.000000e+00
1.200000e-01,5.764983e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.974543e-01,1.974543e-01,0.000000e+00
1.300000e-01,5.707620e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.863662e-01,1.863662e-01,0.000000e+00
1.400000e-01,5.650829e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.750641e-01,1.750641e-01,0.000000e+00
1.500000e-01,5.594602e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.634910e-01,1.634910e-01,0.000000e+00
1.600000e-01,5.538935e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.515711e-01,1.515711e-01,0.000000e+00
1.700000e-01,5.483821e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.392010e-01,1.392010e-01,0.000000e+00
1.800000e-01,5.429256e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.262323e-01,1.262323e-01,0.000000e+00
1.900000e-01,5.375234e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.124407e-01,1.124407e-01,0.000000e+00
2.000000e-01,5.321750e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,9.745747e-02,9.745747e-02,0.000000e+00
2.100000e-01,5.268798e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,8.059700e-02,8.059700e-02,0.000000e+00
2.200000e-01,5.216372e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.027322e-02,6.027322e-02,0.000000e+00
2.300000e-01,5.164468e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.008567e-02,3.008567e-02,0.000000e+00
2.400000e-01,5.113081e-01,1.214108e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,5.821079e-02,4.006555e-02
2.500000e-01,5.062205e-01,1.904498e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,5.643933e-06,9.143116e-02,6.284843e-02
2.600000e-01,5.011835e-01,2.382358e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.145049e-01,7.861781e-02
2.700000e-01,4.961967e-01,2.761292e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.155483e-06,1.328528e-01,9.112263e-02
2.800000e-01,4.912594e-01,3.078835e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.880179e-06,1.482607e-01,1.016015e-01
2.900000e-01,4.863713e-01,3.353148e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.615905e-01,1.106539e-01
3.000000e-01,4.815318e-01,3.594733e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.733396e-01,1.186262e-01
3.100000e-01,4.767405e-01,3.810342e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.838278e-01,1.257413e-01
3.200000e-01,4.719969e-01,4.004645e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,1.932761e-01,1.321533e-01
3.300000e-01,4.673004e-01,4.181036e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,8.309809e-06,2.018371e-01,1.379742e-01
3.400000e-01,4.626507e-01,4.342081e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.294798e-06,2.096386e-01,1.432887e-01
3.500000e-01,4.580473e-01,4.489787e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.167774e-01,1.481630e-01
3.600000e-01,4.534896e-01,4.625756e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.233191e-01,1.526500e-01
3.700000e-01,4.489773e-01,4.751291e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.506431e-06,2.293335e-01,1.567926e-01
3.800000e-01,4.445099e-01,4.867479e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.315630e-06,2.348708e-01,1.606268e-01
3.900000e-01,4.400870e-01,4.975229e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.399683e-01,1.641826e-01
4.000000e-01,4.357080e-01,5.075320e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,9.633264e-06,2.446724e-01,1.674856e-01
4.100000e-01,4.313727e-01,5.168416e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.490032e-01,1.705577e-01
4.200000e-01,4.270804e-01,5.255102e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.529996e-01,1.734184e-01
4.300000e-01,4.228309e-01,5.335882e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.566782e-01,1.760841e-01
4.400000e-01,4.186237e-01,5.411209e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,4.815051e-06,2.600628e-01,1.785699e-01
4.500000e-01,4.144583e-01,5.481477e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.631799e-01,1.808887e-01
4.600000e-01,4.103344e-01,5.547042e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,5.724661e-06,2.660285e-01,1.830524e-01
4.700000e-01,4.062515e-01,5.608225e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.648683e-06,2.686428e-01,1.850714e-01
4.800000e-01,4.022092e-01,5.665311e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.975560e-06,2.710331e-01,1.869553e-01
4.900000e-01,3.982072e-01,5.718563e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,7.188986e-06,2.731990e-01,1.887126e-01
5.000000e-01,3.942449e-01,5.768217e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.751679e-01,1.903511e-01
5.100000e-01,3.903221e-01,5.814488e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.769499e-01,1.918781e-01
5.200000e-01,3.864384e-01,5.857573e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,8.635915e-06,2.785437e-01,1.932999e-01
5.300000e-01,3.825932e-01,5.897658e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,6.721683e-06,2.799633e-01,1.946227e-01
5.400000e-01,3.787864e-01,5.934908e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,7.559241e-06,2.812226e-01,1.958520e-01
5.500000e-01,3.750174e-01,5.969477e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.217634e-06,2.823293e-01,1.969928e-01
5.600000e-01,3.712859e-01,6.001508e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.832893e-01,1.980498e-01
5.700000e-01,3.675915e-01,6.031135e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.840980e-01,1.990275e-01
5.800000e-01,3.639339e-01,6.058481e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.847743e-01,1.999299e-01
5.900000e-01,3.603127e-01,6.083662e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.853240e-01,2.007608e-01
6.000000e-01,3.567276e-01,6.106784e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,4.828281e-06,2.857527e-01,2.015239e-01
6.100000e-01,3.531781e-01,6.127947e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.860655e-01,2.022223e-01
6.200000e-01,3.496639e-01,6.147246e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.862673e-01,2.028591e-01
6.300000e-01,3.461847e-01,6.164768e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.863622e-01,2.034373e-01
6.400000e-01,3.427401e-01,6.180597e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.863477e-01,2.039597e-01
6.500000e-01,3.393298e-01,6.194811e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,9.202811e-06,2.862362e-01,2.044288e-01
6.600000e-01,3.359534e-01,6.207484e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.860317e-01,2.048470e-01
6.700000e-01,3.326106e-01,6.218684e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,9.073763e-06,2.857381e-01,2.052166e-01
6.800000e-01,3.293010e-01,6.228476e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.853592e-01,2.055397e-01
6.900000e-01,3.260244e-01,6.236923e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.848984e-01,2.058185e-01
7.000000e-01,3.227804e-01,6.244083e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.843592e-01,2.060548e-01
7.100000e-01,3.195687e-01,6.250012e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.837448e-01,2.062504e-01
7.200000e-01,3.163890e-01,6.254761e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,8.991406e-06,2.830585e-01,2.064071e-01
7.300000e-01,3.132408e-01,6.258381e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,4.470185e-06,2.823032e-01,2.065266e-01
7.400000e-01,3.101240e-01,6.260918e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.814819e-01,2.066103e-01
7.500000e-01,3.070383e-01,6.262419e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.805974e-01,2.066598e-01
7.600000e-01,3.039832e-01,6.262925e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,0.000000e+00,2.796526e-01,2.066765e-01
