t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.763481e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.185966e-01,3.283676e-01,5.819487e-02
2.000000e-02,6.371291e-01,1.873663e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.090870e-01,3.205922e-01,6.183089e-02
3.000000e-02,6.307896e-01,1.992085e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.997592e-01,3.133058e-01,6.573881e-02
4.000000e-02,6.245131e-01,2.119087e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.906378e-01,3.065794e-01,6.992988e-02
5.000000e-02,6.182991e-01,2.254880e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.817506e-01,3.004893e-01,7.441104e-02
6.000000e-02,6.121469e-01,2.399492e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.731284e-01,2.951141e-01,7.918324e-02
7.000000e-02,6.060560e-01,2.552720e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.648042e-01,2.905295e-01,8.423977e-02
8.000000e-02,6.000256e-01,2.714089e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.568115e-01,2.868029e-01,8.956493e-02
9.000000e-02,5.940553e-01,2.882823e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.491825e-01,2.839867e-01,9.513317e-02
1.000000e-01,5.881443e-01,3.057856e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.419457e-01,2.821105e-01,1.009093e-01
1.100000e-01,5.822922e-01,3.237862e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.351242e-01,2.811784e-01,1.068494e-01
