t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.763564e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.185891e-01,3.283616e-01,5.819760e-02
2.000000e-02,6.371291e-01,1.873847e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.090719e-01,3.205807e-01,6.183694e-02
3.000000e-02,6.307896e-01,1.992389e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.997364e-01,3.132893e-01,6.574883e-02
4.000000e-02,6.245131e-01,2.119534e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.906072e-01,3.065590e-01,6.994461e-02
5.000000e-02,6.182991e-01,2.255493e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.817123e-01,3.004662e-01,7.443127e-02
6.000000e-02,6.121469e-01,2.400296e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.730826e-01,2.950899e-01,7.920978e-02
7.000000e-02,6.060560e-01,2.553740e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.647513e-01,2.905062e-01,8.427343e-02
8.000000e-02,6.000256e-01,2.715347e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.567520e-01,2.867829e-01,8.960645e-02
9.000000e-02,5.940553e-01,2.884339e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.491170e-01,2.839722e-01,9.518320e-02
1.000000e-01,5.881443e-01,3.059645e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.418750e-01,2.821042e-01,1.009683e-01
1.100000e-01,5.822922e-01,3.239932e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.350491e-01,2.811826e-01,1.069178e-01
1.200000e-01,5.764983e-01,3.423680e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.286546e-01,2.811815e-01,1.129815e-01
1.300000e-01,5.707620e-01,3.609272e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.226982e-01,2.820465e-01,1.191060e-01
1.400000e-01,5.650829e-01,3.795091e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.171778e-01,2.837008e-01,1.252380e-01
1.500000e-01,5.594602e-01,3.979616e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.120830e-01,2.860498e-01,1.313273e-01
1.600000e-01,5.538935e-01,4.161493e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.073967e-01,2.889885e-01,1.373293e-01
1.700000e-01,5.483821e-01,4.339574e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.030968e-01,2.924123e-01,1.432059e-01
1.800000e-01,5.429256e-01,4.512939e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.991576e-01,2.962191e-01,1.489270e-01
1.900000e-01,5.375234e-01,4.680890e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.955520e-01,3.003141e-01,1.544694e-01
2.000000e-01,5.321750e-01,4.842933e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.922526e-01,3.046112e-01,1.598168e-01
2.100000e-01,5.268798e-01,4.998750e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.892325e-01,3.090398e-01,1.649588e-01
2.200000e-01,5.216372e-01,5.148169e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.864662e-01,3.135383e-01,1.698896e-01
