t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.763549e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.185904e-01,3.283626e-01,5.819712e-02
2.000000e-02,6.371291e-01,1.873814e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.090745e-01,3.205827e-01,6.183587e-02
3.000000e-02,6.307896e-01,1.992335e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.997404e-01,3.132922e-01,6.574706e-02
4.000000e-02,6.245131e-01,2.119455e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.906126e-01,3.065626e-01,6.994201e-02
5.000000e-02,6.182991e-01,2.255385e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.817190e-01,3.004703e-01,7.442770e-02
6.000000e-02,6.121469e-01,2.400155e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.730907e-01,2.950942e-01,7.920510e-02
7.000000e-02,6.060560e-01,2.553560e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.647607e-01,2.905103e-01,8.426749e-02
8.000000e-02,6.000256e-01,2.715125e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.567625e-01,2.867864e-01,8.959913e-02
9.000000e-02,5.940553e-01,2.884072e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.491285e-01,2.839747e-01,9.517437e-02
1.000000e-01,5.881443e-01,3.059329e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.418875e-01,2.821053e-01,1.009579e-01
1.100000e-01,5.822922e-01,3.239567e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.350623e-01,2.811819e-01,1.069057e-01
1.200000e-01,5.764983e-01,3.423265e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.286684e-01,2.811785e-01,1.129677e-01
1.300000e-01,5.707620e-01,3.608807e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.227125e-01,2.820409e-01,1.190906e-01
1.400000e-01,5.650829e-01,3.794578e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.171925e-01,2.836924e-01,1.252211e-01
1.500000e-01,5.594602e-01,3.979059e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.120979e-01,2.860384e-01,1.313089e-01
1.600000e-01,5.538935e-01,4.160893e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.074117e-01,2.889741e-01,1.373095e-01
1.700000e-01,5.483821e-01,4.338935e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.031117e-01,2.923949e-01,1.431848e-01
1.800000e-01,5.429256e-01,4.512264e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.991724e-01,2.961987e-01,1.489047e-01
1.900000e-01,5.375234e-01,4.680183e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.955668e-01,3.002907e-01,1.544461e-01
2.000000e-01,5.321750e-01,4.842198e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.922672e-01,3.045851e-01,1.597925e-01
2.100000e-01,5.268798e-01,4.997988e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.892470e-01,3.090110e-01,1.649336e-01
2.200000e-01,5.216372e-01,5.147383e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.864804e-01,3.135071e-01,1.698636e-01
2.300000e-01,5.164468e-01,5.290327e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.839438e-01,3.180224e-01,1.745808e-01
2.400000e-01,5.113081e-01,5.426856e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.816153e-01,3.225111e-01,1.790862e-01
2.500000e-01,5.062205e-01,5.557072e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.794748e-01,3.269440e-01,1.833834e-01
2.600000e-01,5.011835e-01,5.681129e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.775044e-01,3.312954e-01,1.874773e-01
2.700000e-01,4.961967e-01,5.799214e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.756879e-01,3.355416e-01,1.913741e-01
2.800000e-01,4.912594e-01,5.911536e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.740109e-01,3.396675e-01,1.950807e-01
2.900000e-01,4.863713e-01,6.018318e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,1.724602e-01,3.436656e-01,1.986045e-01
