t,kGeV,sigmaGeV,ZQ,ZPhi,etaQ,etaPhi,hPhi,m_piGeV,m_sigmaGeV,m_qGeV
0.000000e+00,6.500000e-01,1.661110e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.282671e-01,3.365678e-01,5.481662e-02
1.000000e-02,6.435324e-01,1.763554e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.185900e-01,3.283623e-01,5.819728e-02
2.000000e-02,6.371291e-01,1.873825e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,3.090737e-01,3.205820e-01,6.183623e-02
3.000000e-02,6.307896e-01,1.992353e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.997391e-01,3.132913e-01,6.574765e-02
4.000000e-02,6.245131e-01,2.119481e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.906108e-01,3.065614e-01,6.994288e-02
5.000000e-02,6.182991e-01,2.255421e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.817168e-01,3.004689e-01,7.442889e-02
6.000000e-02,6.121469e-01,2.400202e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.730880e-01,2.950928e-01,7.920666e-02
7.000000e-02,6.060560e-01,2.553620e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.647575e-01,2.905090e-01,8.426947e-02
8.000000e-02,6.000256e-01,2.715199e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.567590e-01,2.867852e-01,8.960157e-02
9.000000e-02,5.940553e-01,2.884161e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.491247e-01,2.839739e-01,9.517732e-02
1.000000e-01,5.881443e-01,3.059435e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.418833e-01,2.821050e-01,1.009613e-01
1.100000e-01,5.822922e-01,3.239689e-02,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.600000e+00,2.350579e-01,2.811821e-01,1.069097e-01
